g tensor
  1.9811826e+00   3.9050000e-03   2.2053000e-03 
  3.9101000e-03   1.9891284e+00  -8.8510000e-04 
  2.2075000e-03  -8.8690000e-04   1.9901914e+00

hpc matrix
-332.7213              96.7817              55.2765
  96.7811            -135.1266             -22.5724
  55.2775             -22.5724            -108.5793 
