unit: cm^{-1}, only max(dg)>1.000e-04 are saved; dg/dQ_alpha * Q_alpha 
0.000269 -0.00011 -6e-05 0.000903 -0.000607 -9.1e-05 -6e-05 0.000197 -0.000382 -0.000317 0.000443 0.001178 0.00038 0.000838 -0.000319 9.4e-05 0.000235 -0.000604 0.00037 -0.00066 0.000751 7.2e-05 -0.000215 -0.00036 -0.000106 0.00017 -0.000412 -0.002688 0.000203 0.003853 -0.010135 0.000275 -0.004726 0.001796 -0.000242 -0.014375 -0.017728 -0.004321 0.003067 -0.01741 0.000851 -0.006653 -0.010229 -0.004035 0.001812 -0.001327 -0.01233 0.008965 -0.001601 0.002886 -0.002225 0.000249 0.000263 -0.000374 0.000314 -1.5e-05 -0.000426 0.001011 -0.00043 -0.000649 0.00021 0.000142 -0.00023 -3e-06 0.000238 -1.3e-05 -2.8e-05 0.000196 -8.8e-05 2.7e-05 0.000136 -0.000124 0.000134 0.000254 -8.7e-05 0.000147 0.00044 0.000251 0.0003 -0.00044 0.000357 2.7e-05 0.000513 6.5e-05 0.000126 0.000261 0.000458 -0.00014 -0.000212 -7e-05 -0.000176 -0.000156 -9.7e-05 4.9e-05 -0.000346 0.000421 3.3e-05 -0.000431 0.000127 -4.8e-05 -0.000155 4.2e-05 -0.000257 -6.2e-05 -5.8e-05 7.9e-05 -0.000105 -0.000274 -0.000385 -7e-05 0.000158 -0.000371 8.1e-05 -0.00011 -0.000286 -5.9e-05 2e-05 1.4e-05 -0.00022 3.9e-05 -0.000251 3e-05 -9.3e-05 -7e-05 0.000136 0.000407 -0.000154 9.9e-05 0.000328 3.4e-05 1.6e-05 0.000281 -2.2e-05 0.000146 0.00026 0.000148 -9.8e-05 0.000279 0.000124 -0.000366 0.000279 0.000712 -0.000874 -1.1e-05 0.000105 -0.000153 0.000536 0.001013 -0.000164 -0.00098 0.001081 -0.001094 0.000126 -1.7e-05 4e-05 0.000276 0.042162 -0.021346 -0.044386 0.039394 -0.043509 0.013203 0.000194 0.000381 -0.000484 7.8e-05 -3.4e-05 3.6e-05 0.000206 -4.3e-05 -3.2e-05 -6e-05 0.000252 6e-06 -0.319291 0.601089 0.117328 -0.329745 0.477035 0.420498 0.004688 -0.002504 -0.001381 0.001509 -0.000653 5.1e-05 -0.007711 0.014549 0.004571 -0.00739 0.009756 0.010684 0.000825 7e-06 -0.000138 0.003338 -0.001271 -0.000804 
  1.5000000e-05   5.0000000e-06   1.5000000e-05 
 -5.0000000e-06  -5.0000000e-06  -5.0000000e-06 
  1.5000000e-05  -1.0000000e-05  -5.0000000e-06 
mode 8  freq    12.800000
-0.001143 0.000385 0.000218 0.002404 -0.001269 -0.000132 -0.004292 0.001297 0.000687 -0.000908 0.00068 0.001252 -0.001005 -0.000691 0.000434 0.01869 -0.008632 -0.002567 0.018889 -0.008724 -0.002635 -0.021158 0.006643 0.003813 -0.021108 0.006725 0.00381 0.05696 -0.025716 -0.008798 0.093873 -0.04204 -0.01501 0.095133 -0.042139 -0.015988 0.132581 -0.059159 -0.021405 0.13228 -0.059961 -0.019729 0.093641 -0.042542 -0.013865 0.094546 -0.043538 -0.012899 0.05703 -0.025667 -0.008813 -0.05986 0.019564 0.011247 -0.096791 0.031339 0.018173 -0.096753 0.031065 0.018017 -0.136035 0.044256 0.025743 -0.136286 0.044454 0.02585 -0.097016 0.031634 0.018356 -0.097185 0.031636 0.018359 -0.059899 0.019628 0.011349 0.002499 -0.000712 -0.001018 -0.004546 0.00238 0.001382 -0.000777 4.4e-05 -0.000881 -0.000846 0.001455 -1.8e-05 0.019176 -0.006728 -0.006309 0.018752 -0.006581 -0.006156 -0.020094 0.010193 0.005821 -0.020139 0.010139 0.005828 0.057439 -0.020781 -0.017966 0.094258 -0.033873 -0.030217 0.095519 -0.033653 -0.031743 0.132551 -0.047775 -0.042302 0.132119 -0.048598 -0.040444 0.093356 -0.03425 -0.028722 0.093841 -0.034883 -0.02805 0.057025 -0.020702 -0.017853 -0.056388 0.027825 0.015941 -0.089998 0.044685 0.025499 -0.090289 0.045073 0.025719 -0.125871 0.062309 0.035546 -0.125906 0.062227 0.035517 -0.090375 0.0447 0.025538 -0.090349 0.044818 0.025603 -0.056354 0.02777 0.01585 0.172723 -0.062151 -0.055354 0.171718 -0.06335 -0.052232 -0.161693 0.07995 0.045637 0.173281 -0.077007 -0.028277 0.172252 -0.078127 -0.025444 -0.001286 9.2e-05 9.8e-05 -0.164382 0.08114 0.046211 -0.176636 0.057433 0.033548 -0.177466 0.057995 0.03381 0.190996 -0.094951 -0.011092 0.194196 -0.074777 -0.048744 -0.162859 0.080053 0.045604 -0.183508 0.090642 0.051762 0.193407 -0.081274 -0.04063 0.191677 -0.059053 -0.077758 -0.173723 0.057029 0.033233 -0.172649 0.056042 0.032715 
 -1.0000000e-05   1.0000000e-05   0.0000000e+00 
  5.0000000e-06  -1.0000000e-05   0.0000000e+00 
  0.0000000e+00  -1.0000000e-05  -1.0000000e-05 
mode 9  freq    26.320000
