unit: cm^{-1}, only max(dg)>1.000e-04 are saved; dg/dQ_alpha * Q_alpha 
mode:   20 freq=  134.8900 
 -4.2060609e+00  -2.4063037e+00   7.9291167e+00 
 -2.4199486e+00  -1.4224911e+00  -3.2200617e+00 
  7.9331245e+00  -3.2330399e+00  -8.3170634e+00 
mode:   21 freq=  143.8800 
 -5.6488449e+00   7.9085359e+00  -3.8362682e+00 
  7.9170305e+00  -9.6012180e+00  -1.3941639e+00 
 -3.8338004e+00  -1.3875911e+00  -3.1088312e+00 
mode:   22 freq=  145.4100 
  2.4813833e+00   2.4658255e+00  -3.6623347e-01 
  2.4608805e+00  -2.0336567e+00  -1.0654951e+00 
 -3.5118748e-01  -1.0578936e+00  -2.2968400e+00 
mode:   23 freq=  146.6000 
  1.1068853e+01  -1.1022445e+00   2.4435204e+00 
 -1.0480239e+00   3.9934226e+00   3.5380446e-01 
  2.4259675e+00   3.7387982e-01   8.4810457e+00 
mode:   24 freq=  147.7100 
 -1.0401636e-01   1.9708942e+00   4.3059456e+00 
  1.9544809e+00  -5.3941433e+00  -1.7795354e+00 
  4.2851618e+00  -1.7813348e+00  -1.9342821e+00 
mode:   25 freq=  156.8000 
 -7.7708738e+00  -4.6643277e+00   1.9404910e+00 
 -4.6960950e+00   3.6680364e+00  -7.7782561e-01 
  1.9526669e+00  -7.9435161e-01  -7.2809818e+00 
mode:   26 freq=  178.5000 
  5.7691783e+00  -1.3056856e+00   6.4557811e+00 
 -1.2940068e+00  -1.2110485e+00  -1.7334258e+00 
  6.4574998e+00  -1.7191048e+00  -7.1306285e-01 
mode:   27 freq=  181.7100 
  1.4210005e+01   5.4839272e+00   6.5221233e-01 
  5.4652790e+00  -3.9865120e+00  -2.7509140e+00 
  6.1160611e-01  -2.7438371e+00   1.6209700e+00 
mode:   28 freq=  202.1400 
  1.1458915e+00   8.8838130e+00  -8.4512314e+00 
  8.9118650e+00  -6.6237602e+00   1.3393500e-01 
 -8.4636877e+00   1.5343386e-01   1.7020554e+00 
mode:   29 freq=  215.8700 
  6.8062992e+00   7.9173275e-01  -6.2350439e-03 
  7.8530534e-01   3.7729847e+00  -1.2501309e+00 
 -9.3548280e-03  -1.2472764e+00   1.9014348e+00 
mode:   30 freq=  226.7300 
  5.9103721e+00   4.4157002e+00   3.1642046e+00 
  4.3829820e+00  -2.2047187e+00  -4.9386210e+00 
  3.1521482e+00  -4.9431184e+00  -4.8877960e+00 
mode:   31 freq=  240.0700 
 -2.1229315e+00  -1.7545386e+00   2.1201766e+00 
 -1.7550813e+00   4.1232329e-01  -9.2063588e-01 
  2.1033284e+00  -9.1524499e-01  -2.3113328e+00 
mode:   32 freq=  241.7500 
 -2.9348404e+00  -6.3935961e+00   1.1654095e+01 
 -6.4307624e+00   1.8428519e+00  -4.4437679e+00 
  1.1668066e+01  -4.4608954e+00  -1.1139538e+01 
mode:   33 freq=  243.9600 
  8.6030773e+00   5.7704091e+00   6.5184016e+00 
  5.7393463e+00  -5.3403157e+00  -5.1379733e+00 
  6.5086279e+00  -5.1254634e+00  -3.3075029e+00 
mode:   34 freq=  245.3100 
 -1.5324963e+01  -9.5784718e+00   1.1312897e+01 
 -9.6012469e+00   4.9227259e-01  -3.5379984e+00 
  1.1327406e+01  -3.5498033e+00  -1.7474253e+01 
mode:   35 freq=  245.7000 
  1.6359697e+01   3.9463718e+00  -5.6409590e+00 
  3.9357561e+00   6.1550036e+00   3.1862452e-01 
 -5.6876401e+00   3.1899092e-01   1.3322977e+01 
mode:   36 freq=  252.0600 
 -8.8450097e+00   7.9074149e-01  -1.9733041e+00 
  7.9675222e-01   1.8818899e+00  -3.1189423e+00 
 -1.9670307e+00  -3.1317542e+00  -9.6405277e+00 
mode:   37 freq=  271.6800 
 -4.5497409e+00  -7.4157993e+00   8.8742908e+00 
 -7.4288522e+00   4.6430854e-01   5.2744612e-01 
  8.8655552e+00   5.2781592e-01  -2.0791892e+00 
mode:   38 freq=  287.4400 
  1.8328442e+01   1.3115685e+01  -1.0999945e+01 
  1.3127845e+01  -4.9010735e+00  -2.7778733e-01 
 -1.1034310e+01  -2.5933667e-01   1.0750687e+01 
mode:   39 freq=  289.3700 
 -4.0390892e+00  -1.5179172e+00  -3.8925965e+00 
 -1.4962884e+00   4.9260544e+00   2.1629524e+00 
 -3.8731628e+00   2.1551779e+00   3.8765092e+00 
mode:   40 freq=  296.5800 
  4.3879075e+00   1.0296985e+00  -3.6094521e-01 
  1.0374041e+00  -1.6936007e+00   1.2263542e+00 
 -3.8227814e-01   1.2320077e+00   4.6219958e+00 
mode:   41 freq=  305.9600 
  7.6671904e+00   5.0671554e-01   2.6540137e+00 
  4.8461805e-01   3.6432135e+00  -2.4553816e+00 
  2.6344262e+00  -2.4571821e+00   5.0138002e-01 
mode:   42 freq=  306.4400 
  1.7063170e+00  -4.3903454e+00   7.6011776e-01 
 -4.3930984e+00   7.0269155e+00   3.5966796e-01 
  7.7053335e-01   3.5451461e-01   1.3711922e+00 
mode:   43 freq=  320.0600 
  5.5547027e+00  -2.6873768e+00   2.3537610e+00 
 -2.6800599e+00   5.6236209e+00   1.6545342e+00 
  2.3489481e+00   1.6557975e+00   7.9390284e+00 
mode:   44 freq=  321.2500 
 -2.0799763e+00  -4.0024531e+00   1.0249610e+01 
 -4.0251884e+00  -1.5476434e-04  -3.7669456e+00 
  1.0246336e+01  -3.7713127e+00  -9.7107789e+00 
mode:   45 freq=  342.5200 
 -3.1503859e+00  -9.1979597e+00   3.1240478e+00 
 -9.1953715e+00   1.3115141e+01  -8.1338826e-01 
  3.1266119e+00  -8.1218569e-01  -3.7820744e+00 
mode:   46 freq=  342.8500 
 -3.3562202e+00  -1.0385191e+01   1.2280652e+01 
 -1.0403277e+01   5.5574821e+00   9.7075966e-01 
  1.2296793e+01   9.5088532e-01   5.0638838e-01 
mode:   47 freq=  349.9400 
  1.6956199e+01   1.2455876e+01  -7.9262005e+00 
  1.2463897e+01  -4.1571992e+00  -1.7568346e+00 
 -7.9605830e+00  -1.7374040e+00   7.0306491e+00 
mode:   48 freq=  352.6500 
  1.4438276e+01   3.6339129e+00   4.7387970e+00 
  3.6088282e+00  -6.8818114e+00  -1.1509948e+00 
  4.7219084e+00  -1.1461005e+00   3.4635932e+00 
mode:   49 freq=  359.7400 
 -6.2853904e+00  -1.9024481e+00   3.6611159e+00 
 -1.9018765e+00   1.1667058e+00  -2.5004684e+00 
  3.6774325e+00  -2.5039499e+00  -7.7178666e+00 
mode:   50 freq=  375.2400 
  6.6006911e+00   8.8816439e+00  -7.6921015e+00 
  8.9051676e+00  -5.4819226e+00  -2.2825586e-01 
 -7.7171098e+00  -2.1374132e-01   3.1862460e+00 
mode:   51 freq=  375.4200 
 -5.3965920e+00  -4.0061512e+00   3.0398312e+00 
 -4.0145380e+00   3.6206203e+00  -2.3106305e-01 
  3.0325953e+00  -2.3196436e-01  -4.2014452e+00 
mode:   52 freq=  377.4800 
 -7.1996067e+00  -6.7911319e+00   7.1852919e+00 
 -6.8118015e+00   2.8690135e+00  -1.2205039e+00 
  7.2111345e+00  -1.2275196e+00  -7.0145930e+00 
mode:   53 freq=  389.1300 
 -1.4978847e+01  -1.2272338e+01  -5.3090657e+00 
 -1.2288369e+01   1.0303545e+01   7.6450703e+00 
 -5.3173636e+00   7.6449919e+00   5.1921458e+00 
mode:   54 freq=  396.2800 
  5.8632425e+00  -1.4624020e+00  -4.7547460e+00 
 -1.4749976e+00   4.4447322e+00   2.6999946e+00 
 -4.7578155e+00   2.6978349e+00   6.8957196e+00 
mode:   55 freq=  396.8500 
 -1.1342178e+01  -7.7936402e+00  -9.3092980e+00 
 -7.7968489e+00   7.4920816e+00   7.9279137e+00 
 -9.3367100e+00   7.9392509e+00   8.0863881e+00 
mode:   56 freq=  397.3200 
  1.0695184e+00   3.8129420e+00  -5.7837927e+00 
  3.8417070e+00  -1.3440967e+00   1.7714117e+00 
 -5.7724871e+00   1.7785250e+00   4.5329012e+00 
mode:   57 freq=  405.3900 
  1.2661222e+01   4.4383302e-01   7.9077551e+00 
  4.3124225e-01  -4.7539196e+00  -3.3169806e+00 
  7.9359218e+00  -3.3316467e+00  -1.7234439e+00 
mode:   58 freq=  431.7000 
 -4.4517075e+00  -1.0265699e+01   2.4746480e+01 
 -1.0239607e+01  -5.0980636e+00  -5.8344025e+00 
  2.4793041e+01  -5.8509034e+00  -1.7063703e+01 
mode:   59 freq=  433.1300 
  6.6642783e+00   3.5679271e+00   1.3663117e+01 
  3.6177112e+00  -9.5494752e+00  -6.4750898e+00 
  1.3712822e+01  -6.4811505e+00  -9.6238580e+00 
mode:   60 freq=  435.3200 
  8.4069371e+00   2.4322252e+00   3.0228507e-01 
  2.4555273e+00  -1.6606053e+00  -8.5454417e-01 
  3.3102922e-01  -8.6070848e-01   2.3624975e+00 
mode:   61 freq=  441.3600 
  1.6449894e+01   9.3863341e+00   3.3220552e+00 
  9.4356028e+00  -8.7162270e+00  -3.8373154e+00 
  3.3359772e+00  -3.8318366e+00   2.1419304e+00 
mode:   62 freq=  468.0600 
 -2.3148506e+00   3.7104776e+00   3.5766000e+00 
  3.7226622e+00  -6.8840753e+00  -2.9163841e+00 
  3.6194201e+00  -2.9242424e+00  -7.0656772e+00 
mode:   63 freq=  500.0900 
 -5.8025681e+00  -5.1896120e+00   4.3764748e+00 
 -5.2071528e+00   1.2824371e+00  -1.3068314e-01 
  4.3878387e+00  -1.3134378e-01  -4.8929944e+00 
mode:   64 freq=  500.1500 
 -4.5988673e+00  -9.3093138e+00   1.5365580e+01 
 -9.3165386e+00  -2.3019986e-01  -3.1719335e+00 
  1.5389744e+01  -3.1886205e+00  -1.1321617e+01 
mode:   65 freq=  501.6800 
 -1.3976288e+01  -8.0486839e+00   8.9491361e-01 
 -8.0739595e+00   4.0433729e+00   2.2992236e+00 
  9.1398223e-01   2.2873712e+00  -4.2736361e+00 
mode:   66 freq=  508.6200 
  1.7577167e+00  -2.0049716e+00  -5.5632019e+00 
 -2.0052864e+00   4.7190362e+00   3.1874235e+00 
 -5.5597204e+00   3.1843081e+00   6.4344684e+00 
mode:   67 freq=  540.9700 
 -4.1395430e-02  -1.3586325e+00  -3.9361590e+00 
 -1.3745915e+00   4.6951088e+00   1.7719070e+00 
 -3.9613036e+00   1.7802737e+00   3.7984656e+00 
mode:   68 freq=  541.3800 
  3.8063337e+00   3.9221070e+00  -9.8339978e+00 
  3.9370848e+00   2.1755174e-01   3.5249190e+00 
 -9.8318856e+00   3.5281656e+00   9.6948036e+00 
mode:   69 freq=  541.8200 
  6.8828061e+00   5.6517510e-01   2.5602556e+00 
  5.7057424e-01  -1.0150452e+00  -1.3558809e+00 
  2.6010124e+00  -1.3868648e+00   8.4525712e-01 
mode:   70 freq=  549.7900 
  6.4128411e-01   2.0925879e+00   2.1450579e+01 
  2.0896568e+00  -1.0357361e+01  -1.1935761e+01 
  2.1502778e+01  -1.1944307e+01  -2.3179632e+01 
mode:   71 freq=  551.5700 
  6.2294934e+00   7.0525803e+00   3.4552867e+00 
  7.0779765e+00  -8.3294840e+00  -4.1380898e+00 
  3.5018542e+00  -4.1442637e+00  -3.9731341e+00 
mode:   72 freq=  560.6700 
  4.3981459e+00   1.7174516e+00   2.4810866e+00 
  1.7354172e+00  -1.7806642e+00  -1.2775445e+00 
  2.4861815e+00  -1.2689693e+00   5.2674733e-01 
mode:   73 freq=  561.7200 
  1.6508181e+01   9.4776479e+00  -5.6387746e+00 
  9.4915211e+00  -9.7658290e-01  -1.4618455e+00 
 -5.6507362e+00  -1.4511139e+00   8.1028435e+00 
mode:   74 freq=  568.1500 
  3.5579431e+00  -4.6333356e-01   7.4529809e+00 
 -4.5104669e-01  -3.1234532e+00  -2.5548888e+00 
  7.4753898e+00  -2.5620284e+00  -3.7389847e+00 
mode:   75 freq=  571.8300 
 -1.2185187e+00  -5.5110215e-02   3.1787872e+00 
 -5.6954048e-02  -3.2863777e+00  -5.5785483e-01 
  3.1707658e+00  -5.5857237e-01  -2.1953012e+00 
mode:   76 freq=  597.2400 
 -1.6264380e+00  -5.1395245e-01   2.6499534e+00 
 -5.0813969e-01  -1.0950466e+00  -4.8072903e-01 
  2.6393098e+00  -4.7170225e-01  -1.1872795e+00 
mode:   77 freq=  605.1100 
 -2.0969507e-01  -3.3504910e-01   7.0781796e-01 
 -3.2878907e-01   1.9368930e+00  -9.1541471e-01 
  6.9756826e-01  -9.1581546e-01  -1.2239515e+00 
mode:   78 freq=  605.6900 
 -9.1497773e-01  -1.5389555e+00  -7.8327955e-01 
 -1.5354899e+00   6.4680066e-02   2.1046532e+00 
 -7.7449238e-01   2.1007126e+00   2.8467889e+00 
mode:   79 freq=  620.3200 
 -1.0334368e+00   2.1705148e+00  -6.6668331e-01 
  2.1629683e+00  -3.1835046e+00  -5.6081893e-01 
 -6.7070047e-01  -5.6459535e-01  -2.0554791e+00 
mode:   80 freq=  647.1100 
  6.9773042e-01  -6.0223596e-01  -8.3074912e-01 
 -6.0458772e-01   3.3630993e-01   5.5239430e-01 
 -8.2447661e-01   5.5044988e-01   1.0860585e+00 
mode:   81 freq=  667.2900 
 -8.3786628e+00  -2.4936447e-01   8.8505627e-01 
 -2.4955449e-01  -3.7932096e+00  -9.1308294e-03 
  8.8186798e-01  -5.0330469e-03  -5.0143514e+00 
mode:   82 freq=  671.0700 
 -1.9868119e+00   1.1434025e+00   1.7542670e+00 
  1.1369825e+00  -2.9617211e+00  -8.9414043e-01 
  1.7430238e+00  -8.9335271e-01  -2.5526556e+00 
mode:   83 freq=  676.6400 
 -4.9807669e+00  -4.2315544e+00   1.9348981e+00 
 -4.2467066e+00   6.2196799e-01   1.1593824e+00 
  1.9217078e+00   1.1678406e+00  -1.5585016e+00 
mode:   84 freq=  682.9700 
 -5.9957681e+00  -2.4123391e+00   5.3415318e-01 
 -2.3931408e+00   1.8318237e-01   1.0782981e+00 
  5.2823850e-01   1.0861062e+00  -8.2525055e-01 
mode:   85 freq=  689.0300 
 -5.3478850e+00  -7.2626493e-01   1.1922909e+00 
 -7.2443413e-01  -3.9641969e+00   2.5531204e-01 
  1.1731781e+00   2.5689772e-01  -4.0798716e+00 
mode:   86 freq=  700.2400 
  5.2202702e+00  -5.0805791e-01   8.9357493e-01 
 -5.0715974e-01   2.2229903e+00  -1.3568977e-01 
  8.9501182e-01  -1.3602226e-01   3.2830239e+00 
mode:   87 freq=  715.4500 
  5.1749467e+00  -6.2693474e-01   1.0526431e+00 
 -6.2800876e-01   5.9302638e+00  -1.1068731e+00 
  1.0323316e+00  -1.0952010e+00   2.8261479e+00 
mode:   88 freq=  715.9500 
  5.3446492e+00   2.0508115e-01   3.7596528e+00 
  2.0881770e-01   1.7253396e+00  -9.5529550e-01 
  3.7560138e+00  -9.4960478e-01   3.1025983e+00 
mode:   89 freq=  725.2500 
  2.5807843e+00  -3.1212337e-01  -8.8385295e-01 
 -3.1927709e-01   2.6665521e+00   8.4794795e-01 
 -8.9465216e-01   8.4879481e-01   3.8490796e+00 
mode:   90 freq=  732.8200 
  5.7892415e+00   3.1046314e+00   3.2719295e+00 
  3.1153494e+00   3.4377439e-01  -3.3355146e+00 
  3.2631824e+00  -3.3388216e+00  -1.5507953e+00 
mode:   91 freq=  734.0600 
  3.2711505e+00   1.0663991e+00   4.0888209e+00 
  1.0829566e+00  -3.2573544e+00  -1.2282354e+00 
  4.0886711e+00  -1.2207950e+00  -4.1996339e-01 
mode:   92 freq=  737.5500 
  4.5259750e+00  -1.0097639e+00   2.9138130e+00 
 -1.0014537e+00   3.9421716e+00  -1.4204984e+00 
  2.9157081e+00  -1.4220170e+00   1.1482478e+00 
mode:   93 freq=  741.2000 
 -5.9619203e+00  -1.6391575e+00  -6.3800696e-01 
 -1.6313467e+00  -4.2826426e+00   2.2701067e+00 
 -6.3818061e-01   2.2741508e+00  -9.2468990e-01 
mode:   94 freq=  742.5300 
  2.1105341e+00   9.5257016e-01   1.6191231e+00 
  9.6110329e-01  -1.1275265e+00  -8.2789518e-01 
  1.6162709e+00  -8.3107174e-01  -4.1897333e-01 
mode:   95 freq=  748.2000 
  4.5304951e-01   9.6227618e-01  -2.4305448e+00 
  9.6186442e-01  -1.4990413e+00   1.0280834e+00 
 -2.4222309e+00   1.0280367e+00   1.8702232e+00 
mode:   96 freq=  752.4300 
 -4.6153175e+00  -7.0357898e-01  -3.0484714e+00 
 -6.9070608e-01   1.8189295e+00   9.0578137e-01 
 -3.0380824e+00   9.0352540e-01  -8.5365393e-01 
mode:   97 freq=  757.7000 
  2.2211657e+00   7.5514608e-01   1.2333219e+00 
  7.3861984e-01  -4.1391796e-01  -3.5231389e-01 
  1.2320850e+00  -3.5671382e-01   8.4071209e-01 
mode:   98 freq=  760.2000 
 -3.3197499e+00   1.2982591e+00  -3.2354929e+00 
  1.2949755e+00  -3.7844460e+00   1.4047303e+00 
 -3.2442694e+00   1.4058762e+00  -2.9532138e-01 
mode:   99 freq=  764.1800 
 -1.5717799e+00  -1.2370753e-01  -2.0694968e+00 
 -1.2392542e-01  -8.6837016e-01   1.1836729e+00 
 -2.0659207e+00   1.1861467e+00   1.1700806e+00 
mode:  100 freq=  767.1300 
 -1.1450310e+01   1.1124536e+00  -2.0288237e+00 
  1.0974246e+00  -7.3205820e+00   8.3271195e-01 
 -2.0488568e+00   8.4025230e-01  -6.7616407e+00 
mode:  101 freq=  769.0000 
  8.9864833e+00   5.1158876e+00   7.3331702e+00 
  5.1186625e+00  -5.1162482e+00  -5.0819255e+00 
  7.3346552e+00  -5.0861968e+00  -4.0595596e+00 
mode:  102 freq=  809.2000 
  3.4384089e+00  -1.5438382e+00  -1.6854984e-02 
 -1.5430140e+00   3.6925969e+00   9.8821076e-01 
 -2.5920315e-03   9.8226640e-01   3.8461360e+00 
mode:  103 freq=  812.8000 
  6.7829948e+00   5.6749144e+00  -3.1906765e-02 
  5.6745020e+00  -2.3481485e+00  -3.0592271e+00 
 -2.7450671e-02  -3.0581597e+00  -1.1359413e+00 
mode:  104 freq=  820.7200 
  5.1133433e+00  -2.4797169e+00   4.0204886e-01 
 -2.5033382e+00   9.1586263e+00  -2.3996712e-01 
  3.9789688e-01  -2.4581076e-01   4.3986198e+00 
mode:  105 freq=  824.9700 
  5.3611135e+00   4.8937767e-01  -1.4328224e+00 
  4.9446965e-01   2.6238550e+00   5.8043153e-01 
 -1.4152229e+00   5.6856104e-01   3.5649929e+00 
mode:  106 freq=  837.3900 
  5.8820332e+00  -3.0394609e+00   3.9362792e+00 
 -3.0646748e+00   1.0054769e+01  -1.3557788e+00 
  3.9283112e+00  -1.3529305e+00   3.8537614e+00 
mode:  107 freq=  844.1100 
  8.3355648e+00   1.1315673e+01  -4.7054225e+00 
  1.1331074e+01  -1.0045438e+01  -3.3854021e+00 
 -4.6890530e+00  -3.3908125e+00  -2.6093816e+00 
mode:  108 freq=  850.3700 
 -3.2104552e+00  -1.1759148e-01  -5.5475819e-01 
 -1.1639321e-01  -1.6155014e+00   2.2519351e-01 
 -5.5744761e-01   2.3092551e-01  -2.1130207e+00 
mode:  109 freq=  853.0800 
  3.4000058e+00  -6.9772597e-01  -4.4078368e+00 
 -7.0998727e-01   8.0197151e+00   5.3473155e-01 
 -4.3900808e+00   5.2291541e-01   4.6229833e+00 
mode:  110 freq=  859.5000 
 -1.0760523e+01   4.2902261e+00  -7.0489174e+00 
  4.2835481e+00  -1.1441161e+01   1.8353936e+00 
 -7.0674681e+00   1.8395019e+00  -5.8877813e+00 
mode:  111 freq=  862.4200 
 -1.6530608e+00   1.1788866e+00  -2.0977779e+00 
  1.1715928e+00  -1.6314323e+00   5.0626184e-01 
 -2.0873085e+00   4.9969754e-01  -2.2114846e-01 
mode:  112 freq=  865.0400 
 -1.1363666e+01  -1.6000928e+00  -5.8469825e+00 
 -1.6113640e+00  -2.0628977e+00   3.2734211e+00 
 -5.8552331e+00   3.2721388e+00  -1.3517218e+00 
mode:  113 freq=  867.5500 
  1.1323214e+01   7.3788845e+00   2.1779209e-01 
  7.3882071e+00  -3.1878169e+00  -4.1859221e+00 
  2.3785032e-01  -4.1903539e+00  -8.7794700e-01 
mode:  114 freq=  868.8300 
  4.3545319e+00   2.1244980e+00   2.8086596e+00 
  2.1137623e+00  -7.1488026e-01  -2.4256136e+00 
  2.8024201e+00  -2.4321606e+00  -1.0610408e+00 
mode:  115 freq=  869.2400 
  2.7611233e+00   3.9720151e+00   2.4464942e+00 
  3.9820905e+00  -6.0935636e+00  -1.7244149e+00 
  2.4573005e+00  -1.7309198e+00  -1.3164251e+00 
mode:  116 freq=  874.7900 
  2.0343258e+00  -2.3364721e+00   7.7247028e-01 
 -2.3539930e+00   7.2456077e+00  -2.8369306e-01 
  7.7281074e-01  -2.8874162e-01   2.4025141e+00 
mode:  117 freq= 1003.7900 
  8.0922901e+00   3.5851943e+00   4.8006550e+00 
  3.5733977e+00   6.7456763e-02  -4.7593526e+00 
  4.7790590e+00  -4.7671792e+00  -2.5025527e+00 
mode:  118 freq= 1031.1600 
  1.8437259e+00  -3.9237073e+00  -6.9776525e-02 
 -3.9326876e+00   7.8095460e+00   1.7522756e+00 
 -4.9841922e-02   1.7412053e+00   6.5164734e+00 
mode:  119 freq= 1032.3000 
  2.6706023e+00   1.0121183e+01   3.7406849e+00 
  1.0138218e+01  -1.6379604e+01  -4.4948224e+00 
  3.7389523e+00  -4.4905081e+00  -8.7404632e+00 
mode:  120 freq= 1036.2800 
 -3.7434215e+00   2.2134614e+00  -1.9632062e+00 
  2.1998928e+00  -4.3487771e+00  -2.5939635e-02 
 -1.9685798e+00  -2.5486229e-02  -3.1741298e+00 
mode:  121 freq= 1071.3600 
  7.5064027e-01  -2.3632257e+00   3.2441257e+00 
 -2.3734817e+00   3.4647705e+00  -1.3693222e-01 
  3.2394413e+00  -1.3908414e-01   1.4626137e+00 
mode:  122 freq= 1082.0800 
 -1.0882397e+01   1.4506241e+00  -3.8791576e+00 
  1.4457412e+00  -6.9873294e+00   1.1174155e+00 
 -3.8986062e+00   1.1201641e+00  -6.0318106e+00 
mode:  123 freq= 1083.6100 
  6.5867973e+00  -2.1022642e+00   1.6158556e+00 
 -2.1117511e+00   4.3506586e+00   9.3026230e-01 
  1.6060837e+00   9.3114140e-01   6.0545898e+00 
mode:  124 freq= 1095.2100 
  5.5002817e+00  -3.8058325e+00   1.2618250e+00 
 -3.8033760e+00   9.5912086e+00   5.1679931e-01 
  1.2672050e+00   5.1301858e-01   5.9462501e+00 
mode:  125 freq= 1106.2300 
 -3.3399186e+00  -2.4790075e+00   3.0341716e-01 
 -2.4752056e+00   2.3261619e+00   1.6048503e+00 
  3.1605811e-01   1.6029646e+00   1.8671480e+00 
mode:  126 freq= 1107.1500 
 -5.8630897e+00  -3.8446055e-02  -5.5505145e-01 
 -2.5961834e-02  -3.4261353e+00   6.6633412e-01 
 -5.4476430e-01   6.6522896e-01  -2.7581702e+00 
mode:  127 freq= 1110.6800 
 -3.0541487e+00   1.6377530e+00  -1.8030646e+00 
  1.6416435e+00  -5.8252278e+00   5.5402258e-01 
 -1.7925080e+00   5.5276500e-01  -2.7212573e+00 
mode:  128 freq= 1122.5700 
 -8.0590497e+00  -8.3572606e-01   1.2715334e+00 
 -8.2336281e-01  -6.3537037e+00   1.5076558e+00 
  1.2614381e+00   1.5141430e+00  -3.3028116e+00 
mode:  129 freq= 1122.6100 
 -4.0449744e+00  -3.1699476e+00  -3.8867472e+00 
 -3.1628345e+00   7.5364257e+00   2.9740990e+00 
 -3.8567986e+00   2.9626840e+00   5.4451762e+00 
mode:  130 freq= 1147.7400 
  9.1716298e+00  -2.7700294e+00  -3.8877464e+00 
 -2.7896059e+00   1.2469598e+01   2.8134626e+00 
 -3.8667141e+00   2.8046918e+00   1.2975911e+01 
mode:  131 freq= 1149.5500 
 -1.7147795e+00  -3.1015974e+00  -1.1680173e-01 
 -3.1017846e+00   3.2269736e+00   2.8123504e+00 
 -1.2209075e-01   2.8151803e+00   5.0930524e+00 
mode:  132 freq= 1150.7100 
 -3.2053001e+00  -2.4770855e+00  -5.5289464e-01 
 -2.4663628e+00   2.1680705e+00   1.0419512e+00 
 -5.5355784e-01   1.0473128e+00   3.6183254e-01 
mode:  133 freq= 1155.5100 
 -1.1220083e+00   2.3358598e-02  -4.2096219e+00 
  2.3188590e-02   2.1968598e-01   2.1552608e+00 
 -4.2053813e+00   2.1537849e+00   2.8194100e+00 
mode:  134 freq= 1161.6500 
  4.4417215e-02  -3.7904946e+00   1.8411540e+00 
 -3.7785710e+00   4.6169952e+00   1.1662812e+00 
  1.8318840e+00   1.1709464e+00   3.1007562e+00 
mode:  135 freq= 1163.3500 
  5.5960359e+00  -6.2306211e-01  -9.1167316e-01 
 -6.4148308e-01   7.6725418e+00  -2.9805206e-01 
 -9.0424528e-01  -3.0545651e-01   4.6539498e+00 
mode:  136 freq= 1168.5600 
  7.1460280e+00  -2.3431555e+00  -1.7306767e+00 
 -2.3494268e+00   9.3357565e+00   1.1672838e+00 
 -1.7267226e+00   1.1650552e+00   7.9910649e+00 
